PREV_EXTRACT_TS;CURR_EXTRACT_TS;CRUD_ACTION;DOMAIN;PAYLOAD
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"68","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"69","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"70","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"71","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"72","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"73","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"74","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"75","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"76","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"77","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"78","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"79","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"80","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"81","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"82","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"83","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"84","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"85","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"86","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"87","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"88","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"89","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"90","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"91","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"92","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"93","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"94","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"95","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"96","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"97","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"98","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"99","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"100","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"101","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"102","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"103","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"104","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"105","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"106","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"107","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"108","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"109","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"110","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"111","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"112","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"113","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"114","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"115","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"116","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"117","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"118","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"119","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"120","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"121","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"122","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"123","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"124","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"125","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"126","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"127","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"128","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"129","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"130","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"131","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"132","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"133","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"134","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"135","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"136","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"137","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"138","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"139","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"140","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"141","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"142","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"143","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"144","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"145","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"146","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
2021-07-01-11.00.00.123456;2021-07-01-12.00.00.123999;U;BS_GENERAL          ;{"TABLE":"POSTDISTRIKT ","DATA": {"POSTD_NR":"147","LANDE_KODE_CHA_2":"TT","POSTD_ADR":"TORSHAVN","POSTD_SAEK_NR":100,"OPDAT_TID":"1996-09-11-15.54.05.142262","USERID":"    U082"}}
